stock_code,description,total_quantity,total_revenue,avg_unit_price,total_orders,unique_customers,revenue_percentage,cumulative_revenue_percentage,abc_category
20898,vintage notebook travelogue,38,105.73,2.6350000000000002,13,4,9.935059120062887e-06,0.9964279433187535,C
90016A,silver/m.o.p pendant orbit necklace,17,105.71000000000001,7.815714285714286,7,4,9.933179793642749e-06,0.9964378764985472,C
85040a,s/4 pink flower candles in bowl,32,105.28,3.29,21,0,9.892774275609768e-06,0.9964477692728229,C
23574,packing charge,14,105.0,7.5,14,9,9.866463705727828e-06,0.9964576357365286,C
22039,botanical lily gift wrap,250,105.0,0.42,7,6,9.866463705727828e-06,0.9964675022002343,C
21904,house wrecking metal sign,50,105.0,2.1,23,21,9.866463705727828e-06,0.99647736866394,C
35920,four rabbit easter decorations,72,104.84,1.992,15,11,9.851429094366719e-06,0.9964872200930344,C
84661C,pink square table clock,71,104.84,3.015,14,5,9.851429094366719e-06,0.9964970715221287,C
84461,12 pink hen+chicks in basket,41,104.55,2.55,14,13,9.824178861274708e-06,0.99650689570099,C
90122A,pink crystal+glass bracelet,21,104.53,4.9871428571428575,14,3,9.82229953485457e-06,0.9965167180005249,C
17084P,dragons blood incense,423,104.44,0.3507692307692308,39,12,9.813842565963945e-06,0.9965265318430908,C
20796,small blue provencal ceramic ball,62,103.94,1.832222222222222,9,8,9.76685940546048e-06,0.9965362987024963,C
79144B,painted lightbulb star+ moon,180,103.23,0.7132075471698113,53,14,9.700143317545559e-06,0.9965459988458139,C
90032,ivory shell heart necklace,21,103.13,5.855,8,4,9.690746685444864e-06,0.9965556895924993,C
22879,number tile vintage font 0,70,102.46,2.8674999999999997,16,6,9.62778925037022e-06,0.9965653173817497,C
90196A,purple gemstone necklace 45cm,8,102.0,12.75,5,5,9.584564742707033e-06,0.9965749019464925,C
90063A,white vint art deco crystal necklac,12,102.0,8.5,8,7,9.584564742707033e-06,0.9965844865112352,C
90148,long silver necklace pastel flower,8,101.73,12.705,6,5,9.55919383603516e-06,0.9965940457050713,C
21109,"large cake towel, chocolate spots",11,101.53,10.16,8,4,9.540400571833775e-06,0.9966035861056431,C
20701,pink cat floral cushion cover,25,100.97,4.066666666666666,18,3,9.487779432069892e-06,0.9966130738850753,C
35637C,pink string curtain with pole,30,100.86,6.212222222222222,9,7,9.47744313675913e-06,0.996622551328212,C
16033,mini highlighter pens,840,100.80000000000001,0.12,4,4,9.471805157498716e-06,0.9966320231333695,C
35911B,pink/flower rabbit egg warmer,119,100.76,1.142,15,4,9.468046504658438e-06,0.9966414911798742,C
gift_0001_40,dotcomgiftshop gift voucher £40.00,3,100.69999999999999,33.56666666666666,3,0,9.46240852539802e-06,0.9966509535883996,C
21370,mirrored wall art foxy,16,100.66000000000001,5.775555555555556,9,7,9.458649872557745e-06,0.9966604122382722,C
84247E,pack/12 xmas fun card,34,100.30000000000001,2.95,11,10,9.424821996995249e-06,0.9966698370602691,C
90010B,black/white glass/silver bracelet,11,100.08999999999999,9.184285714285712,7,3,9.405089069583791e-06,0.9966792421493387,C
90081C,lily brooch olive colour,20,99.60000000000001,4.99,15,6,9.359045572290397e-06,0.996688601194911,C
23611,set 10 cards red riding hood 17214,40,99.60000000000001,2.49,16,0,9.359045572290397e-06,0.9966979602404833,C
23464,vintage zinc watering can small,18,99.2,6.2125,8,6,9.321459043887623e-06,0.9967072816995272,C
23191,bundle of 3 retro exercise books,60,99.0,1.65,5,5,9.302665779686238e-06,0.9967165843653069,C
23466,tuscan villa dovecote,12,99.0,8.25,4,4,9.302665779686238e-06,0.9967258870310866,C
23465,tuscan villa feeding station,12,99.0,8.25,7,7,9.302665779686238e-06,0.9967351896968663,C
17091A,lavender incense in tin,171,98.91,0.7976000000000001,25,19,9.294208810795612e-06,0.996744483905677,C
84510c,set of 4 polkadot coasters,40,98.7,2.468695652173913,23,0,9.274475883384158e-06,0.9967537583815604,C
84898F,yellow flowers felt handbag kit,46,98.63,2.2068421052631577,19,15,9.267898240913673e-06,0.9967630262798014,C
79144C,painted lightbulb rainbow design,152,98.12,0.7815686274509804,51,5,9.219975417200137e-06,0.9967722462552187,C
90101,white frangipani necklace,39,98.07000000000001,2.510588235294118,17,3,9.215277101149791e-06,0.9967814615323198,C
84723,cherry blossom canvas art picture,41,97.95,3.9499999999999997,6,5,9.204001142628959e-06,0.9967906655334625,C
47369B,blue green embroidery cosmetic bag,35,97.13,3.2627272727272727,22,3,9.126948759403274e-06,0.996799792482222,C
90185B,amethyst diamante expandable ring,23,97.02,4.19,12,3,9.116612464092513e-06,0.996808909094686,C
84806A,pink candystuft artificial flower,137,96.88999999999999,1.0645454545454545,11,11,9.10439684236161e-06,0.9968180134915283,C
90204,pair of enamel butterfly hairclip,29,96.86,3.337222222222222,18,8,9.101577852731404e-06,0.996827115069381,C
84801A,pink hydrangea art flower,46,96.60000000000001,2.1,5,5,9.077146609269602e-06,0.9968361922159903,C
90019B,gold m.o.p orbit bracelet,18,96.52000000000001,5.362222222222223,18,2,9.069629303589048e-06,0.9968452618452939,C
72801c,4 rose pink dinner candles,39,95.94,2.46,25,0,9.015128837405026e-06,0.9968542769741313,C
21722,sweet pudding sticker sheet,98,95.52999999999999,1.1297222222222223,36,13,8.976602645792183e-06,0.9968632535767771,C
90174,butterfly hair band,38,95.42,2.4961904761904763,21,4,8.966266350481421e-06,0.9968722198431276,C
21777,recipe box with metal heart,12,95.4,7.95,6,3,8.964387024061283e-06,0.9968811842301516,C
90146,fine silver necklace w pastel flowe,17,95.35000000000001,7.192857142857143,7,3,8.959688708010938e-06,0.9968901439188597,C
90036D,"flower glass garland neckl.36""black",12,95.35000000000001,7.94,5,4,8.959688708010938e-06,0.9968991036075677,C
90178A,amber chunky glass+bead necklace,8,95.25,11.90625,8,6,8.950292075910243e-06,0.9969080538996437,C
20653,cherry blossom luggage tag,73,95.17999999999999,1.4815151515151515,33,5,8.943714433439758e-06,0.996916997614077,C
84527,flames sunglasses pink lenses,52,95.10000000000001,2.145,8,6,8.936197127759204e-06,0.9969259338112048,C
84666,square cherry blossom cabinet,24,94.80000000000001,3.95,4,4,8.908007231457126e-06,0.9969348418184362,C
90133,teal/fuschia col bead necklace,19,94.43,4.979230769230769,13,3,8.87323969268456e-06,0.9969437150581288,C
20622,vip passport cover,43,94.04,2.375294117647059,17,8,8.836592827491856e-06,0.9969525516509563,C
23402,home sweeet home 3 peg hanger,25,93.75,3.75,4,4,8.809342594399845e-06,0.9969613609935507,C
47369A,pink green embroidery cosmetic bag,33,93.19,2.93,20,6,8.756721454635964e-06,0.9969701177150053,C
20773,blue paisley notebook,56,92.39999999999999,1.6499999999999997,23,21,8.682488061040487e-06,0.9969788002030664,C
82613A,"metal sign,cupcake single hook",71,92.38,1.4516666666666667,18,13,8.680608734620348e-06,0.996987480811801,C
90018B,gold m.o.p orbit drop earrings,22,92.28,4.19,17,5,8.671212102519656e-06,0.9969961520239036,C
35933,pink stocking christmas decoration,226,92.21,0.6473684210526316,19,15,8.66463446004917e-06,0.9970048166583636,C
85132a,charlie + lola biscuits tins,8,92.19999999999999,11.524999999999999,8,0,8.663694796839101e-06,0.9970134803531604,C
82615,pink marshmallow scarf knitting kit,36,91.8,2.55,1,1,8.626108268436329e-06,0.9970221064614289,C
90030C,brown kukui coconut seed necklace,77,91.7,2.3363636363636364,11,8,8.616711636335636e-06,0.9970307231730652,C
90175B,pink glass chunky charm bracelet,10,91.68,9.17,9,0,8.614832309915498e-06,0.9970393380053751,C
23075,double ceramic parlour hook,22,91.30000000000001,4.15,5,5,8.579125107932864e-06,0.9970479171304831,C
20662,first class holiday purse,31,90.42,2.879,20,4,8.496434745446763e-06,0.9970564135652286,C
85230F,jasmine votive candle,338,90.33999999999999,0.27666666666666667,12,11,8.488917439766207e-06,0.9970649024826683,C
90163A,pink rosebud & pearl necklace,12,90.32,7.537777777777778,9,2,8.487038113346069e-06,0.9970733895207816,C
90022,edwardian drop earrings jet black,24,90.2,3.7600000000000002,20,4,8.475762154825238e-06,0.9970818652829364,C
72051S,bag of silver stones,130,89.53,0.6746153846153846,13,5,8.412804719750595e-06,0.9970902780876562,C
35400,wooden box advent calendar,10,89.5,8.95,5,5,8.409985730120386e-06,0.9970986880733863,C
20892,set/3 tall glass candle holder pink,4,89.22,21.243333333333332,3,1,8.383675160238444e-06,0.9971070717485465,C
90123A,pink heart of glass bracelet,15,89.12,5.935555555555556,9,8,8.374278528137752e-06,0.9971154460270747,C
35833P,4 pink flock christmas balls,49,88.47,2.2954545454545454,22,8,8.313200419483247e-06,0.9971237592274942,C
84984A,green peony cushion cover,19,88.35,4.65,6,4,8.301924460962414e-06,0.9971320611519552,C
84306,s/3 pink square planters roses,10,88.22,8.88111111111111,9,2,8.289708839231513e-06,0.9971403508607944,C
90166,pink & white rosebud ring,21,88.04,4.176,15,4,8.272794901450266e-06,0.9971486236556959,C
90129F,red glass tassle bag charm,40,88.03,2.1325,16,5,8.271855238240197e-06,0.9971568955109341,C
84989a,75 green fairy cake cases,42,87.51,2.086,25,0,8.222992751316592e-06,0.9971651185036854,C
20869,gold fabric mirror,180,86.76,0.716,29,17,8.152518010561394e-06,0.997173271021696,C
21038,set/4 modern vintage cotton napkins,77,86.75,1.1656521739130437,23,20,8.151578347351323e-06,0.9971814226000433,C
23614,set 10 cards 12 days wrap  17058,26,86.58,3.33,11,0,8.135604072780145e-06,0.997189558204116,C
90003E,green pair heart hair slides,23,86.11,3.744285714285714,14,2,8.091439901906888e-06,0.9971976496440179,C
84531B,blue knitted egg cosy,155,85.61,0.7000000000000001,28,24,8.044456741403421e-06,0.9972056941007593,C
79403,frosted white base,95,85.52,1.062,15,9,8.035999772512797e-06,0.9972137301005318,C
75172,painted sea shell metal windchime,93,85.31,1.53,8,8,8.016266845101343e-06,0.9972217463673769,C
20901,vintage keepsake box pink flower,19,85.13,4.426,15,2,7.999352907320094e-06,0.9972297457202842,C
79051A,smokey grey colour glass,236,84.75999999999999,0.426,15,10,7.964585368547529e-06,0.9972377103056528,C
20821,goldie looking mirror,17,84.15,4.95,6,5,7.907265912733302e-06,0.9972456175715655,C
23456,medium parlour frame,22,84.1,3.95,2,2,7.902567596682955e-06,0.9972535201391621,C
79030D,"tumbler, baroque",56,84.04,4.595714285714286,7,5,7.896929617422539e-06,0.9972614170687796,C
16169K,wrap folk art,200,84.0,0.42,8,8,7.893170964582263e-06,0.9972693102397442,C
20941,frog candle,64,83.78,1.376,19,13,7.872498373960737e-06,0.9972771827381182,C
90072,ruby drop chandelier earrings,21,83.42,4.083571428571429,14,2,7.838670498398241e-06,0.9972850214086165,C
22016,dotcomgiftshop gift voucher £100.00,1,83.33,83.33,1,0,7.830213529507618e-06,0.997292851622146,C
90123C,green heart of glass bracelet,14,83.29,5.948333333333333,6,5,7.826454876667341e-06,0.9973006780770226,C
23442,12 hanging eggs hand painted,40,83.2,2.08,7,7,7.817997907776716e-06,0.9973084960749303,C
90129A,pink glass tassle bag charm,45,82.98,1.8370000000000002,20,3,7.797325317155191e-06,0.9973162934002475,C
84881,blue wire spiral candle holder,12,82.57,7.411666666666666,6,5,7.75879912554235e-06,0.997324052199373,C
21690,silver  candlepot jardin,22,82.5,3.75,7,6,7.752221483071864e-06,0.9973318044208561,C
35968,folk art metal heart t-light holder,163,82.10000000000001,0.43631578947368416,19,14,7.714634954669092e-06,0.9973395190558108,C
35638A,pink and black string curtain,38,82.1,3.55,5,5,7.714634954669092e-06,0.9973472336907654,C
16049,teatime gel pens asst,504,82.08,0.24,5,5,7.712755628248952e-06,0.9973549464463937,C
90108,blue blossom hair clip,70,81.96000000000001,1.755,12,6,7.701479669728121e-06,0.9973626479260634,C
20664,tropical holiday purse,32,81.66,2.5416666666666665,18,3,7.673289773426041e-06,0.9973703212158369,C
71496A,a4 wall tidy blue office,127,80.96000000000001,1.0875000000000001,12,5,7.60751334872119e-06,0.9973779287291856,C
90175C,blue glass chunky charm bracelet,9,80.55,8.95,6,6,7.568987157108347e-06,0.9973854977163428,C
21226,pocket mirror woodland,93,80.55,0.914,20,4,7.568987157108347e-06,0.9973930667034999,C
84249A,"greeting card,square, doughnuts",174,80.46,0.6629629629629629,27,12,7.560530188217723e-06,0.9974006272336882,C
84927E,flowers tile hook,59,80.16,1.907142857142857,13,10,7.532340291915644e-06,0.9974081595739801,C
23370,set 36 colour pencils doiley,64,80.0,1.25,3,3,7.517305680554535e-06,0.9974156768796607,C
90129C,green glass tassle bag charm,35,79.76,2.130625,16,6,7.4947537635128716e-06,0.9974231716334242,C
90124A,pink murano twist necklace,8,79.66,9.959999999999999,6,4,7.485357131412178e-06,0.9974306569905557,C
90162B,ant silver lime green boudicca ring,27,79.65,2.95,10,7,7.48441746820211e-06,0.9974381414080239,C
21278,vintage kitchen print puddings,31,79.05,2.55,7,7,7.42803767559795e-06,0.9974455694456995,C
84984B,red peony cushion cover,17,79.05,4.65,5,4,7.42803767559795e-06,0.9974529974833751,C
72811,small zinc/glass candleholder,53,78.92999999999999,1.8175,8,6,7.416761717077117e-06,0.9974604142450922,C
90039D,fire polished glass bracelet green,21,78.69,3.743333333333333,9,2,7.3942098000354545e-06,0.9974678084548922,C
84906,pink b'fly c/cover w bobbles,12,78.17,6.917142857142857,7,6,7.3453473131118505e-06,0.9974751538022053,C
37479B,cubic mug flock blue on brown,131,78.08999999999999,1.572857142857143,21,16,7.337830007431294e-06,0.9974824916322127,C
90000A,raspberry ant copper flower necklac,13,77.91,6.0200000000000005,8,6,7.320916069650047e-06,0.9974898125482824,C
90086,crystal frog phone charm,102,77.78999999999999,1.5003571428571427,28,5,7.3096401111292155e-06,0.9974971221883935,C
23497,classic crome bicycle bell,60,77.4,1.35,2,2,7.272993245936513e-06,0.9975043951816395,C
90129E,purple glass tassle bag charm,42,77.03999999999999,1.7328571428571427,14,1,7.239165370374016e-06,0.9975116343470098,C
20980,36 pencils tube posy,79,76.91,1.061,20,10,7.2269497486431155e-06,0.9975188612967585,C
84531A,pink knitted egg cosy,147,76.69,0.6940000000000001,29,24,7.206277158021591e-06,0.9975260675739165,C
46000P,polyester filler pad 65cmx65cm,18,76.5,4.25,6,5,7.188423557030274e-06,0.9975332559974736,C
84840,sweetheart carry-all basket,6,76.44,12.74,6,3,7.182785577769858e-06,0.9975404387830513,C
90099,necklace+bracelet set blue hibiscus,27,76.38,2.8637499999999996,16,12,7.1771475985094416e-06,0.9975476159306498,C
90063B,black vint art dec crystal necklace,9,76.32,8.47,6,5,7.171509619249026e-06,0.997554787440269,C
90177C,drop diamante earrings crystal,26,76.23,2.9235714285714285,14,3,7.1630526503584026e-06,0.9975619504929194,C
16207B,pink heart red handbag,29,76.14,2.6994444444444445,18,3,7.154595681467779e-06,0.9975691050886009,C
20798,clear milkshake glass,36,75.60000000000001,2.1,5,5,7.103853868124037e-06,0.997576208942469,C
22416,set of 36 spaceboy paper doilies,51,75.42,1.63375,8,7,7.086939930342788e-06,0.9975832958823994,C
21946,party time design flannel,86,75.35,1.0136,25,8,7.080362287872302e-06,0.9975903762446873,C
21413,periwinkle t-light holder,48,75.02,1.7658823529411765,17,8,7.049353401940015e-06,0.9975974255980892,C
84847,floral bathroom set,20,75.0,3.75,11,9,7.047474075519877e-06,0.9976044730721647,C
23061,vintage engraved heart,60,75.0,1.25,4,4,7.047474075519877e-06,0.9976115205462402,C
gift_0001_10,dotcomgiftshop gift voucher £10.00,9,74.97,8.33,8,0,7.0446550858896684e-06,0.9976185652013262,C
84968d,set of 16 vintage red cutlery,3,74.88,24.959999999999997,3,0,7.036198116999044e-06,0.9976256013994432,C
23068,aluminium heart,30,74.7,2.49,6,6,7.019284179217797e-06,0.9976326206836225,C
23044,paper lantern 9 point holly star 23,18,74.7,4.15,5,5,7.019284179217797e-06,0.9976396399678017,C
84251G,"greeting card, overcrowded pool.",270,74.7,0.4033962264150943,53,15,7.019284179217797e-06,0.9976466592519809,C
90118,pink daisy bag charm,30,74.64,2.472631578947368,19,1,7.0136461999573815e-06,0.9976536728981809,C
85132b,charlie and lola table tins,9,74.60999999999999,8.29,9,0,7.010827210327172e-06,0.9976606837253912,C
85198,assorted farmyard animals in bucket,90,74.58,1.0866666666666667,9,6,7.008008220696965e-06,0.9976676917336119,C
21087,set/6 posies paper cups,141,74.57000000000001,0.6025,16,10,7.007068557486897e-06,0.9976746988021694,C
90059A,diamante hair grip pack/2 crystal,45,74.53,1.6588888888888889,27,1,7.003309904646619e-06,0.9976817021120741,C
22285,"decoration hen on nest, hanging",42,74.43,2.505,6,3,6.993913272545926e-06,0.9976886960253466,C
90081A,lily brooch amethyst colour,15,74.25,4.95,8,7,6.976999334764677e-06,0.9976956730246813,C
90098,necklace+bracelet pink butterfly,29,73.95,2.55,10,9,6.948809438462599e-06,0.9977026218341197,C
90177D,drop diamante earrings purple,25,73.53,2.934285714285714,14,5,6.909343583639687e-06,0.9977095311777033,C
90214C,"letter ""c"" bling key ring",91,72.77,0.8336363636363636,33,7,6.837929179674419e-06,0.997716369106883,C
90103,purple frangipani necklace,29,72.66,2.5,16,2,6.827592884363656e-06,0.9977231966997674,C
84231,easter bunny with basket on back,108,72.63,0.7271428571428571,20,13,6.824773894733448e-06,0.9977300214736621,C
20960,watermelon bath sponge,29,72.49,2.4899999999999998,10,0,6.8116186097924774e-06,0.9977368330922719,C
90030A,spotted white natural seed necklace,72,72.0,1.0,7,7,6.7655751124990816e-06,0.9977435986673844,C
85197,set of 12 mini bunnies in a bucket,34,71.4,2.1,19,18,6.709195319894923e-06,0.9977503078627042,C
90036C,"flower glass garland neckl.36""blue",9,71.4,7.92,5,2,6.709195319894923e-06,0.9977570170580241,C
22950,set of 36 vintage christmas doilies,38,71.27,1.8175,8,6,6.6969796981640206e-06,0.9977637140377222,C
17014A,origami vanilla incense cones,155,71.19,0.9512499999999999,8,7,6.689462392483467e-06,0.9977704035001147,C
23413,decrotivevintage coffee grinder box,12,71.08,6.896666666666666,6,4,6.679126097172704e-06,0.9977770826262119,C
20933,yellow pot plant candle,23,71.05,3.127777777777778,9,9,6.676307107542496e-06,0.9977837589333194,C
90214S,"letter ""s"" bling key ring",94,71.0,0.8251219512195122,41,5,6.67160879149215e-06,0.9977904305421109,C
90211A,diamond las vegas necklace 45cm,12,70.97,5.91375,8,3,6.668789801861942e-06,0.9977970993319127,C
47589,congratulations bunting,13,70.85,5.45,3,3,6.657513843341109e-06,0.9978037568457561,C
84251B,"greeting card, sticky gordon",245,70.78,0.43150943396226416,53,12,6.650936200870625e-06,0.997810407781957,C
51020B,stripy design shower cap,197,70.57,0.6739999999999999,15,13,6.6312032734591686e-06,0.9978170389852304,C
84927A,wake up cockerel tile hook,50,70.45,2.0805555555555557,18,12,6.619927314938338e-06,0.9978236589125454,C
85026B,eau de nile jewelled t-light holder,79,70.27,0.9918181818181818,11,9,6.603013377157089e-06,0.9978302619259226,C
90051,cracked glaze necklace red,10,70.16,7.0442857142857145,7,3,6.592677081846327e-06,0.9978368546030044,C
16161G,wrap bad hair day,700,70.0,0.1,22,22,6.577642470485218e-06,0.9978434322454749,C
16020C,clear stationery box set,84,69.89999999999999,0.8335294117647059,17,1,6.568245838384524e-06,0.9978500004913132,C
90125C,turquoise bertie glass bead charm,77,69.85,1.4785714285714284,7,2,6.5635475223341775e-06,0.9978565640388356,C
46126A,elvis wallhanging / curtain,52,69.84,1.5525,8,5,6.562607859124109e-06,0.9978631266466947,C
22949,set of 36 dolly girl paper doilies,45,69.66,1.744,15,12,6.545693921342861e-06,0.9978696723406161,C
90199A,5 strand glass necklace black,11,69.63,6.3133333333333335,6,3,6.542874931712653e-06,0.9978762152155478,C
84549,crochet white rabbit keyring,38,69.38,2.5585714285714287,7,3,6.51938335146092e-06,0.9978827345988993,C
81952V,round purple clock with sucker,365,69.35,0.19,24,22,6.516564361830712e-06,0.9978892511632611,C
90019C,silver black orbit bracelet,13,68.73,5.307272727272728,11,3,6.458305242806415e-06,0.9978957094685039,C
85188B,pink metal swinging bunny,78,68.69999999999999,1.009,10,8,6.455486253176206e-06,0.9979021649547571,C
90151,silver/natural shell necklace,8,68.0,8.5,4,2,6.389709828471355e-06,0.9979085546645856,C
22597,christmas musical zinc heart,58,67.89999999999999,1.252,10,5,6.3803131963706605e-06,0.9979149349777819,C
90194,silver lariat black stone earrings,16,67.87,4.237,10,6,6.377494206740454e-06,0.9979213124719887,C
90000B,midnight blue copper flower necklac,11,67.83,6.170000000000001,7,2,6.373735553900176e-06,0.9979276862075426,C
90155,resin necklace w pastel beads,9,67.62,7.517142857142857,7,4,6.354002626488721e-06,0.9979340402101691,C
84874B,blue travel first aid kit,41,67.50999999999999,1.64,14,7,6.343666331177957e-06,0.9979403838765003,C
85049B,lush greens ribbons,54,67.5,1.25,13,13,6.342726667967889e-06,0.9979467266031683,C
82011A,"bathroom scales, tropical beach",18,67.5,3.75,12,8,6.342726667967889e-06,0.9979530693298363,C
35916A,yellow felt hanging heart w flower,87,67.39,0.7927586206896551,29,3,6.332390372657126e-06,0.9979594017202089,C
90144,silver drop earrings with flower,18,67.36,3.7399999999999998,14,3,6.329571383026918e-06,0.9979657312915919,C
90024B,new baroque b'fly necklace red,8,67.28,8.38,6,2,6.322054077346364e-06,0.9979720533456693,C
90040B,murano style glass bracelet black,18,66.7,3.7318181818181815,11,2,6.2675536111623435e-06,0.9979783208992805,C
35819P,"acrylic hanging jewel,pink",95,66.55,0.5042857142857143,7,7,6.253458663011304e-06,0.9979845743579435,C
84686,beach hut mirror,49,66.39,2.9525,8,7,6.238424051650195e-06,0.9979908127819952,C
17011F,origami sandlewood incense+flower,81,66.36,1.5728571428571427,7,6,6.235605062019987e-06,0.9979970483870572,C
37444A,yellow breakfast cup and saucer,53,66.35000000000001,2.036666666666667,18,9,6.234665398809918e-06,0.998003283052456,C
72807a,set/3 rose candle in jewelled box,8,66.32,8.29,5,0,6.2318464091797085e-06,0.9980095148988651,C
20663,queen of the skies holiday purse,25,66.26,2.693,20,3,6.226208429919294e-06,0.9980157411072951,C
85008,set of 3 coney island oval boxes,13,66.12,5.171250000000001,8,7,6.213053144978323e-06,0.99802195416044,C
20835,french lattice cushion cover,67,65.80000000000001,2.10375,8,7,6.182983922256106e-06,0.9980281371443623,C
90214L,"letter ""l"" bling key ring",94,65.03999999999999,0.8386486486486486,37,4,6.111569518290836e-06,0.9980342487138806,C
84247K,"folk art greeting card,pack/12",22,64.9,2.95,9,7,6.098414233349867e-06,0.998040347128114,C
84247N,pack/12 blue folkart cards,22,64.9,2.95,18,16,6.098414233349867e-06,0.9980464455423473,C
84859B,blue disco handbag,31,64.81,2.346363636363636,11,10,6.089957264459243e-06,0.9980525354996118,C
90186B,crystal hoop earring floral leaf,22,64.58,2.9320000000000004,15,6,6.0683450106276484e-06,0.9980586038446224,C
23235,biscuit tin vintage leaf,24,64.56,2.7566666666666664,3,3,6.06646568420751e-06,0.9980646703103067,C
90202D,pink enamel flower hair tie,22,64.46000000000001,2.9145454545454546,11,2,6.057069052106818e-06,0.9980707273793588,C
90202A,purple enamel flower hair tie,22,64.28,2.9153333333333333,15,1,6.040155114325569e-06,0.998076767534473,C
21031,space cadet black,52,64.24,1.2942105263157895,19,9,6.036396461485291e-06,0.9980828039309345,C
90036F,"flower glass garld neckl36""turquois",8,64.08,8.046000000000001,5,1,6.021361850124183e-06,0.9980888252927846,C
90181A,amber glass/shell/pearl necklace,7,64.04,9.14857142857143,7,1,6.017603197283906e-06,0.9980948428959819,C
23253,16 pc cutlery set pantry design,4,63.8,15.95,1,1,5.995051280242241e-06,0.9981008379472622,C
21692,silver lattice vanilla candle pot,17,63.75,3.75,7,7,5.990352964191895e-06,0.9981068283002265,C
84875D,blue square compact mirror,51,63.75,1.25,8,8,5.990352964191895e-06,0.9981128186531907,C
84673A,pink fly swat,92,63.72,0.7040909090909091,43,21,5.987533974561687e-06,0.9981188061871652,C
72133,columbian candle rectangle,45,63.51,1.4635294117647057,16,11,5.967801047150231e-06,0.9981247739882123,C
90196B,black gemstone necklace 45cm,5,63.480000000000004,12.696000000000002,5,4,5.964982057520024e-06,0.9981307389702698,C
35815P,"acrylic jewel snowflake, pink",162,63.28,0.724,5,5,5.946188793318637e-06,0.9981366851590632,C
62094B,turq ice cream bum bag,19,63.21,4.08125,8,2,5.939611150848152e-06,0.998142624770214,C
90141A,green pendant triple shell necklace,12,63.11,5.321,10,2,5.930214518747459e-06,0.9981485549847328,C
S,samples,2,63.05,31.525,2,0,5.924576539487043e-06,0.9981544795612722,C
22145,christmas craft heart stocking,30,63.0,2.1,1,1,5.9198782234366965e-06,0.9981603994394956,C
84452,metal rabbit ladder easter,74,62.9,0.85,16,14,5.910481591336003e-06,0.998166309921087,C
17012E,origami opium incense/candle set,44,62.64,2.3169999999999997,10,3,5.886050347874201e-06,0.9981721959714349,C
40046A,red daisy paper lampshade,50,62.5,1.25,6,6,5.872895062933231e-06,0.9981780688664978,C
22407,money box first ade design,50,62.5,1.25,13,11,5.872895062933231e-06,0.9981839417615608,C
84760S,small hanging glass+zinc lantern,43,62.349999999999994,1.45,8,8,5.85880011478219e-06,0.9981898005616756,C
72351a,set/6 turquoise butterfly t-lights,15,62.269999999999996,4.1499999999999995,12,0,5.8512828091016355e-06,0.9981956518444847,C
85160B,black bird garden design mug,106,62.239999999999995,1.366470588235294,16,15,5.848463819471427e-06,0.9982015003083041,C
84247L,fawn and mushroom greeting card,128,62.06,0.6605263157894736,19,8,5.831549881690181e-06,0.9982073318581858,C
20848,zinc heart lattice charger small,21,61.95,2.95,8,7,5.8212135863794185e-06,0.9982131530717722,C
90210B,clear acrylic faceted bangle,41,61.56,2.1514285714285717,7,6,5.784566721186715e-06,0.9982189376384933,C
90087,crystal sea horse phone charm,107,61.459999999999994,1.4872,25,4,5.775170089086021e-06,0.9982247128085824,C
16151A,flowers handbag blue and orange,49,61.25,1.25,3,3,5.755437161674566e-06,0.998230468245744,C
23541,"wall art ,puddings",8,61.2,7.85,2,2,5.750738845624219e-06,0.9982362189845897,C
90183B,amethyst drop earrings w long beads,21,61.08,2.9105882352941173,17,0,5.739462887103388e-06,0.9982419584474768,C
71495B,cd wall tidy red flowers,163,61.05,0.55125,8,4,5.7366438974731794e-06,0.9982476950913742,C
21655,hanging ridge glass t-light holder,36,60.84,1.69,2,1,5.716910970061724e-06,0.9982534120023443,C
90214K,"letter ""k"" bling key ring",78,60.699999999999996,0.8915789473684211,38,6,5.7037556851207534e-06,0.9982591157580294,C
84984D,oriental red cushion cover,13,60.45,4.65,4,3,5.680264104869021e-06,0.9982647960221342,C
84805A,cream climbing hydranga art flower,32,60.0,2.5,4,3,5.6379792604159014e-06,0.9982704340013947,C
90031,bili nut and wood necklace,50,59.89,2.412857142857143,7,5,5.627642965105139e-06,0.9982760616443598,C
90206A,gold diamante star brooch,12,59.800000000000004,4.9944444444444445,9,2,5.619185996214515e-06,0.998281680830356,C
22847,"bread bin, diner style, ivory",4,59.8,14.95,1,1,5.619185996214514e-06,0.9982873000163521,C
22849,"bread bin, diner style, mint",4,59.8,14.95,1,1,5.619185996214514e-06,0.9982929192023483,C
23629,set 10 cards dressing up 17077,24,59.760000000000005,2.49,10,0,5.615427343374238e-06,0.9982985346296916,C
84985A,set of 72 green paper doilies,41,59.449999999999996,1.45,18,15,5.586297783862088e-06,0.9983041209274756,C
23325,rustic strawberry jampot small,36,59.400000000000006,1.6499999999999997,3,3,5.581599467811743e-06,0.9983097025269434,C
23537,i love london wall art,12,59.400000000000006,4.95,2,2,5.581599467811743e-06,0.9983152841264112,C
21910,way out metal sign,36,59.400000000000006,1.65,8,8,5.581599467811743e-06,0.9983208657258791,C
79071B,english rose metal waste bin,20,59.0,2.95,11,10,5.54401293940897e-06,0.9983264097388185,C
