stock_code,description,total_quantity_sold,total_revenue,total_revenue_capped,total_orders,unique_customers,avg_unit_price,avg_quantity_per_order,first_sale_date,last_sale_date,product_active_days,avg_daily_quantity_sold,revenue_per_order
90096,necklace+bracelet set blue blossom,45,112.21,112.21,26,3,2.4815384615384612,1.7307692307692308,2010-12-03 12:01:00,2011-11-13 16:18:00,345,0.13005780346820808,4.315769230769231
21678,paisley pattern  stickers,125,111.86,111.86,32,16,1.0071875,3.90625,2010-12-01 11:45:00,2011-12-09 10:03:00,372,0.3351206434316354,3.495625
21814,heart t-light holder,74,111.77,111.77,15,11,1.7293749999999999,4.625,2010-12-01 12:23:00,2011-11-29 11:23:00,362,0.20385674931129477,7.451333333333333
90214A,"letter ""a"" bling key ring",130,111.66,111.66,56,5,0.9039285714285714,2.3214285714285716,2010-12-01 17:06:00,2011-12-08 13:43:00,371,0.34946236559139787,1.9939285714285713
90036E,"flower glass garld neckl36""amethyst",14,110.95,110.95,11,4,7.922727272727273,1.2727272727272727,2010-12-12 16:14:00,2011-10-20 15:57:00,311,0.04487179487179487,10.086363636363636
47503H,ass floral print spirit level,100,110.86,110.86,37,30,1.4994999999999998,2.5,2010-12-03 14:54:00,2011-12-07 12:41:00,368,0.27100271002710025,2.996216216216216
90185C,black diamante expandable ring,26,110.09,110.09,10,5,4.2090000000000005,2.6,2010-12-01 12:23:00,2011-10-31 14:41:00,334,0.07761194029850746,11.009
90125D,purple bertie glass bead bag charm,95,110.03,110.03,19,3,2.0989473684210522,5.0,2010-12-10 14:59:00,2011-07-13 16:07:00,215,0.4398148148148148,5.791052631578947
20731,posy candy bag,92,109.96,109.96,16,8,1.0925,5.75,2010-12-06 12:15:00,2011-06-20 14:48:00,196,0.467005076142132,6.8725
85167B,black grand baroque photo frame,50,109.94,109.94,8,7,4.0275,6.25,2010-12-03 11:36:00,2011-04-08 09:25:00,125,0.3968253968253968,13.7425
84925F,psychedelic wall thermometer,79,109.93,109.93,14,14,1.9214285714285713,5.642857142857143,2010-12-06 15:13:00,2011-07-31 15:24:00,237,0.3319327731092437,7.852142857142858
90124C,green murano twist necklace,11,109.53999999999999,109.53999999999999,8,4,9.96125,1.375,2011-03-22 15:48:00,2011-11-03 15:56:00,226,0.048458149779735685,13.692499999999999
85096,hilda candy spot rabbit,25,109.23,109.23,16,10,4.660588235294118,1.4705882352941178,2010-12-06 09:58:00,2011-12-05 17:36:00,364,0.0684931506849315,6.826875
20894,hanging bauble t-light holder large,33,108.71000000000001,108.71000000000001,15,9,3.707333333333333,2.2,2010-12-02 13:49:00,2011-12-01 08:51:00,363,0.09065934065934066,7.247333333333334
23041,paper lantern 6 point snow star,26,107.9,107.9,6,6,4.15,4.333333333333333,2011-05-05 18:16:00,2011-09-05 09:49:00,122,0.21138211382113822,17.983333333333334
21372,mirrored wall art table lamp,75,107.75,107.75,33,18,1.9772727272727273,2.272727272727273,2010-12-01 14:32:00,2011-11-28 15:54:00,362,0.2066115702479339,3.265151515151515
35916C,pink felt hanging heart w flower,106,107.72,107.72,20,5,0.8879999999999999,5.3,2010-12-01 17:06:00,2011-10-18 17:00:00,320,0.3302180685358255,5.386
17090A,lavender incense 40 cones in tin,109,107.45,107.45,10,9,1.17,10.9,2010-12-02 13:11:00,2011-11-24 10:24:00,356,0.30532212885154064,10.745000000000001
85129C,beaded crystal heart blue small,80,107.31,107.31,15,8,1.7373333333333332,5.333333333333333,2010-12-03 13:43:00,2011-12-08 09:20:00,369,0.21621621621621623,7.154
23626,set 10 cards dinky tree 17076,43,107.07000000000001,107.07000000000001,16,0,2.49,2.6875,2011-10-03 16:14:00,2011-12-08 09:28:00,65,0.6515151515151515,6.6918750000000005
23455,small parlour frame,42,106.98000000000002,106.98000000000002,2,2,2.6900000000000004,21.0,2011-11-11 12:18:00,2011-11-15 15:20:00,4,8.4,53.49000000000001
90125A,pink bertie glass bead bag charm,115,106.24,106.24,10,4,1.5399999999999998,11.5,2010-12-14 12:59:00,2011-07-13 16:07:00,211,0.5424528301886793,10.623999999999999
35819B,"acrylic hanging jewel,blue",268,106.05,106.05,24,19,0.5359259259259259,9.925925925925926,2010-12-20 15:03:00,2011-11-30 15:58:00,345,0.7745664739884393,4.41875
20657,tropical luggage tag,73,105.91,105.91,33,20,1.720909090909091,2.212121212121212,2010-12-03 14:54:00,2011-11-11 09:05:00,342,0.21282798833819241,3.2093939393939395
35818P,"acrylic jewel icicle, pink",263,105.83,105.83,19,15,0.69,13.842105263157896,2010-12-01 14:32:00,2011-12-05 13:14:00,368,0.7127371273712737,5.57
20898,vintage notebook travelogue,38,105.73,105.73,13,4,2.6350000000000002,2.7142857142857144,2011-01-27 15:51:00,2011-10-23 13:49:00,268,0.1412639405204461,8.133076923076924
90016A,silver/m.o.p pendant orbit necklace,17,105.71000000000001,105.71000000000001,7,4,7.815714285714286,2.4285714285714284,2011-01-27 15:36:00,2011-10-26 12:28:00,271,0.0625,15.101428571428572
85040a,s/4 pink flower candles in bowl,32,105.28,105.28,21,0,3.29,1.5238095238095237,2011-01-18 14:59:00,2011-11-30 15:33:00,316,0.10094637223974763,5.013333333333334
23574,packing charge,14,105.0,105.0,14,9,7.5,1.0,2011-07-06 13:04:00,2011-12-07 10:25:00,153,0.09090909090909091,7.5
22039,botanical lily gift wrap,250,105.0,105.0,7,6,0.42,35.714285714285715,2011-04-10 15:15:00,2011-10-25 13:46:00,197,1.2626262626262625,15.0
21904,house wrecking metal sign,50,105.0,105.0,23,21,2.1,2.0833333333333335,2010-12-05 13:55:00,2011-05-25 17:31:00,171,0.29069767441860467,4.565217391304348
35920,four rabbit easter decorations,72,104.84,104.84,15,11,1.992,4.8,2011-01-19 16:18:00,2011-04-19 15:37:00,89,0.8,6.989333333333334
84661C,pink square table clock,71,104.84,104.84,14,5,3.015,5.071428571428571,2011-01-10 09:43:00,2011-12-06 13:45:00,330,0.21450151057401812,7.488571428571428
84461,12 pink hen+chicks in basket,41,104.55,104.55,14,13,2.55,2.9285714285714284,2011-01-16 16:23:00,2011-04-20 13:59:00,93,0.43617021276595747,7.4678571428571425
90122A,pink crystal+glass bracelet,21,104.53,104.53,14,3,4.9871428571428575,1.5,2010-12-17 14:54:00,2011-11-15 17:00:00,333,0.06287425149700598,7.466428571428572
17084P,dragons blood incense,423,104.44,104.44,39,12,0.3507692307692308,10.846153846153847,2010-12-01 17:06:00,2011-12-08 16:30:00,371,1.1370967741935485,2.677948717948718
20796,small blue provencal ceramic ball,62,103.94,103.94,9,8,1.832222222222222,6.888888888888889,2011-03-01 17:32:00,2011-11-10 12:01:00,253,0.2440944881889764,11.54888888888889
79144B,painted lightbulb star+ moon,180,103.23,103.23,53,14,0.7132075471698113,3.3962264150943398,2010-12-01 14:34:00,2011-12-08 09:28:00,371,0.4838709677419355,1.947735849056604
90032,ivory shell heart necklace,21,103.13,103.13,8,4,5.855,2.625,2010-12-13 14:16:00,2011-10-26 12:28:00,316,0.06624605678233439,12.89125
22879,number tile vintage font 0,70,102.46,102.46,16,6,2.8674999999999997,4.375,2010-12-14 12:59:00,2011-10-04 16:37:00,294,0.23728813559322035,6.40375
90196A,purple gemstone necklace 45cm,8,102.0,102.0,5,5,12.75,1.6,2010-12-02 13:49:00,2011-11-29 10:57:00,361,0.022099447513812154,20.4
90063A,white vint art deco crystal necklac,12,102.0,102.0,8,7,8.5,1.5,2011-02-11 16:20:00,2011-11-03 11:29:00,264,0.045283018867924525,12.75
90148,long silver necklace pastel flower,8,101.73,101.73,6,5,12.705,1.3333333333333333,2011-01-27 15:36:00,2011-09-25 16:05:00,241,0.03305785123966942,16.955000000000002
21109,"large cake towel, chocolate spots",11,101.53,101.53,8,4,10.16,1.375,2010-12-01 17:06:00,2010-12-13 13:25:00,11,0.9166666666666666,12.69125
20701,pink cat floral cushion cover,25,100.97,100.97,18,3,4.066666666666666,1.3888888888888888,2010-12-23 16:06:00,2011-06-30 15:56:00,188,0.13227513227513227,5.609444444444445
35637C,pink string curtain with pole,30,100.86,100.86,9,7,6.212222222222222,3.3333333333333335,2011-01-31 09:09:00,2011-11-27 13:49:00,300,0.09966777408637874,11.206666666666667
16033,mini highlighter pens,840,100.80000000000001,100.80000000000001,4,4,0.12,210.0,2010-12-12 10:48:00,2011-02-17 15:40:00,67,12.352941176470589,25.200000000000003
35911B,pink/flower rabbit egg warmer,119,100.76,100.76,15,4,1.142,7.933333333333334,2011-01-05 12:15:00,2011-03-22 09:27:00,75,1.5657894736842106,6.717333333333333
gift_0001_40,dotcomgiftshop gift voucher £40.00,3,100.69999999999999,100.69999999999999,3,0,33.56666666666666,1.0,2010-12-20 10:14:00,2011-07-27 15:12:00,219,0.013636363636363636,33.56666666666666
21370,mirrored wall art foxy,16,100.66000000000001,100.66000000000001,9,7,5.775555555555556,1.7777777777777777,2010-12-01 12:31:00,2011-12-07 16:56:00,371,0.043010752688172046,11.184444444444445
84247E,pack/12 xmas fun card,34,100.30000000000001,100.30000000000001,11,10,2.95,3.090909090909091,2010-12-07 15:39:00,2011-09-05 16:22:00,272,0.12454212454212454,9.118181818181819
90010B,black/white glass/silver bracelet,11,100.08999999999999,100.08999999999999,7,3,9.184285714285712,1.5714285714285714,2010-12-03 16:21:00,2011-04-10 11:45:00,127,0.0859375,14.298571428571426
90081C,lily brooch olive colour,20,99.60000000000001,99.60000000000001,15,6,4.99,1.3333333333333333,2010-12-06 10:08:00,2011-12-07 16:56:00,366,0.05449591280653951,6.640000000000001
23611,set 10 cards red riding hood 17214,40,99.60000000000001,99.60000000000001,16,0,2.49,2.5,2011-09-12 15:40:00,2011-12-09 10:03:00,87,0.45454545454545453,6.2250000000000005
23464,vintage zinc watering can small,18,99.2,99.2,8,6,6.2125,2.25,2011-10-16 12:28:00,2011-12-09 09:07:00,53,0.3333333333333333,12.4
23191,bundle of 3 retro exercise books,60,99.0,99.0,5,5,1.65,12.0,2011-05-10 10:30:00,2011-05-22 11:52:00,12,4.615384615384615,19.8
23466,tuscan villa dovecote,12,99.0,99.0,4,4,8.25,3.0,2011-09-30 08:18:00,2011-10-20 15:47:00,20,0.5714285714285714,24.75
23465,tuscan villa feeding station,12,99.0,99.0,7,7,8.25,1.7142857142857142,2011-10-04 16:39:00,2011-10-26 15:48:00,21,0.5454545454545454,14.142857142857142
17091A,lavender incense in tin,171,98.91,98.91,25,19,0.7976000000000001,6.84,2010-12-01 11:21:00,2011-05-18 11:58:00,168,1.0118343195266273,3.9564
84510c,set of 4 polkadot coasters,40,98.7,98.7,23,0,2.468695652173913,1.7391304347826086,2010-12-07 15:34:00,2011-12-05 11:48:00,362,0.11019283746556474,4.291304347826087
84898F,yellow flowers felt handbag kit,46,98.63,98.63,19,15,2.2068421052631577,2.4210526315789473,2010-12-05 11:40:00,2011-03-24 16:45:00,109,0.41818181818181815,5.191052631578947
79144C,painted lightbulb rainbow design,152,98.12,98.12,51,5,0.7815686274509804,2.980392156862745,2010-12-07 15:28:00,2011-12-08 09:28:00,365,0.41530054644808745,1.9239215686274511
90101,white frangipani necklace,39,98.07000000000001,98.07000000000001,17,3,2.510588235294118,2.2941176470588234,2010-12-06 10:08:00,2011-12-08 09:28:00,366,0.10626702997275204,5.768823529411765
84723,cherry blossom canvas art picture,41,97.95,97.95,6,5,3.9499999999999997,6.833333333333333,2011-02-02 14:37:00,2011-08-08 14:37:00,187,0.21808510638297873,16.325
47369B,blue green embroidery cosmetic bag,35,97.13,97.13,22,3,3.2627272727272727,1.5909090909090908,2010-12-05 14:17:00,2011-12-01 16:22:00,361,0.09668508287292818,4.415
90185B,amethyst diamante expandable ring,23,97.02,97.02,12,3,4.19,1.9166666666666667,2010-12-02 13:49:00,2011-12-09 10:03:00,371,0.06182795698924731,8.084999999999999
84806A,pink candystuft artificial flower,137,96.88999999999999,96.88999999999999,11,11,1.0645454545454545,12.454545454545455,2010-12-19 14:03:00,2011-12-07 15:16:00,353,0.3870056497175141,8.808181818181817
90204,pair of enamel butterfly hairclip,29,96.86,96.86,18,8,3.337222222222222,1.6111111111111112,2010-12-02 13:49:00,2011-12-01 16:22:00,364,0.07945205479452055,5.381111111111111
84801A,pink hydrangea art flower,46,96.60000000000001,96.60000000000001,5,5,2.1,9.2,2011-01-20 09:25:00,2011-11-23 11:47:00,307,0.14935064935064934,19.32
90019B,gold m.o.p orbit bracelet,18,96.52000000000001,96.52000000000001,18,2,5.362222222222223,1.0,2010-12-01 17:06:00,2011-12-09 10:03:00,372,0.04825737265415549,5.362222222222223
72801c,4 rose pink dinner candles,39,95.94,95.94,25,0,2.46,1.56,2011-01-25 09:37:00,2011-12-07 10:35:00,316,0.12302839116719243,3.8376
21722,sweet pudding sticker sheet,98,95.52999999999999,95.52999999999999,36,13,1.1297222222222223,2.7222222222222223,2010-12-01 14:32:00,2011-12-08 09:20:00,371,0.26344086021505375,2.6536111111111107
90174,butterfly hair band,38,95.42,95.42,21,4,2.4961904761904763,1.8095238095238095,2010-12-09 14:09:00,2011-12-09 10:03:00,364,0.10410958904109589,4.543809523809524
21777,recipe box with metal heart,12,95.4,95.4,6,3,7.95,2.0,2010-12-01 08:34:00,2010-12-06 10:08:00,5,2.0,15.9
90146,fine silver necklace w pastel flowe,17,95.35000000000001,95.35000000000001,7,3,7.192857142857143,2.4285714285714284,2010-12-15 10:57:00,2011-12-08 09:20:00,357,0.04748603351955307,13.621428571428572
90036D,"flower glass garland neckl.36""black",12,95.35000000000001,95.35000000000001,5,4,7.94,2.4,2010-12-09 13:34:00,2011-06-13 14:16:00,186,0.06417112299465241,19.07
90178A,amber chunky glass+bead necklace,8,95.25,95.25,8,6,11.90625,1.0,2010-12-02 13:32:00,2011-10-20 15:57:00,322,0.02476780185758514,11.90625
20653,cherry blossom luggage tag,73,95.17999999999999,95.17999999999999,33,5,1.4815151515151515,2.212121212121212,2010-12-01 17:06:00,2011-12-05 17:17:00,369,0.1972972972972973,2.884242424242424
84527,flames sunglasses pink lenses,52,95.10000000000001,95.10000000000001,8,6,2.145,6.5,2011-01-21 17:14:00,2011-11-25 11:20:00,307,0.16883116883116883,11.887500000000001
84666,square cherry blossom cabinet,24,94.80000000000001,94.80000000000001,4,4,3.95,6.0,2010-12-14 15:13:00,2011-04-19 14:49:00,125,0.19047619047619047,23.700000000000003
90133,teal/fuschia col bead necklace,19,94.43,94.43,13,3,4.979230769230769,1.4615384615384615,2010-12-15 13:24:00,2011-12-02 16:39:00,352,0.053824362606232294,7.2638461538461545
20622,vip passport cover,43,94.04,94.04,17,8,2.375294117647059,2.5294117647058822,2011-06-29 15:58:00,2011-12-05 17:24:00,159,0.26875,5.531764705882353
23402,home sweeet home 3 peg hanger,25,93.75,93.75,4,4,3.75,6.25,2011-09-05 12:00:00,2011-09-21 10:48:00,15,1.5625,23.4375
47369A,pink green embroidery cosmetic bag,33,93.19,93.19,20,6,2.93,1.65,2010-12-05 14:17:00,2011-12-01 16:22:00,361,0.09116022099447514,4.6594999999999995
20773,blue paisley notebook,56,92.39999999999999,92.39999999999999,23,21,1.6499999999999997,2.3333333333333335,2010-12-01 12:15:00,2011-09-12 13:43:00,285,0.1958041958041958,4.017391304347826
82613A,"metal sign,cupcake single hook",71,92.38,92.38,18,13,1.4516666666666667,3.9444444444444446,2010-12-20 16:50:00,2011-07-14 13:41:00,205,0.3446601941747573,5.132222222222222
90018B,gold m.o.p orbit drop earrings,22,92.28,92.28,17,5,4.19,1.2941176470588236,2010-12-01 17:06:00,2011-12-09 10:03:00,372,0.058981233243967826,5.4282352941176475
35933,pink stocking christmas decoration,226,92.21,92.21,19,15,0.6473684210526316,11.894736842105264,2010-12-17 14:54:00,2011-11-06 12:26:00,323,0.6975308641975309,4.8531578947368414
85132a,charlie + lola biscuits tins,8,92.19999999999999,92.19999999999999,8,0,11.524999999999999,1.0,2010-12-07 15:34:00,2011-05-10 15:09:00,153,0.05194805194805195,11.524999999999999
82615,pink marshmallow scarf knitting kit,36,91.8,91.8,1,1,2.55,36.0,2010-12-01 16:11:00,2010-12-01 16:11:00,0,36.0,91.8
90030C,brown kukui coconut seed necklace,77,91.7,91.7,11,8,2.3363636363636364,7.0,2010-12-09 14:09:00,2011-11-25 10:20:00,350,0.21937321937321938,8.336363636363636
90175B,pink glass chunky charm bracelet,10,91.68,91.68,9,0,9.17,1.1111111111111112,2010-12-06 16:57:00,2011-11-09 16:14:00,337,0.029585798816568046,10.186666666666667
23075,double ceramic parlour hook,22,91.30000000000001,91.30000000000001,5,5,4.15,4.4,2011-04-18 14:21:00,2011-09-06 12:02:00,140,0.15602836879432624,18.26
20662,first class holiday purse,31,90.42,90.42,20,4,2.879,1.55,2010-12-01 14:32:00,2011-10-24 17:07:00,327,0.09451219512195122,4.521
85230F,jasmine votive candle,338,90.33999999999999,90.33999999999999,12,11,0.27666666666666667,28.166666666666668,2010-12-03 14:26:00,2011-11-10 13:28:00,341,0.9883040935672515,7.528333333333332
90163A,pink rosebud & pearl necklace,12,90.32,90.32,9,2,7.537777777777778,1.3333333333333333,2011-01-05 11:30:00,2011-12-09 10:03:00,337,0.03550295857988166,10.035555555555554
90022,edwardian drop earrings jet black,24,90.2,90.2,20,4,3.7600000000000002,1.2,2010-12-01 14:32:00,2011-12-08 16:30:00,372,0.064343163538874,4.51
72051S,bag of silver stones,130,89.53,89.53,13,5,0.6746153846153846,10.0,2010-12-05 13:00:00,2011-04-13 12:57:00,128,1.0077519379844961,6.886923076923077
35400,wooden box advent calendar,10,89.5,89.5,5,5,8.95,2.0,2010-12-17 16:53:00,2011-11-23 14:35:00,340,0.02932551319648094,17.9
20892,set/3 tall glass candle holder pink,4,89.22,89.22,3,1,21.243333333333332,1.3333333333333333,2010-12-07 15:28:00,2010-12-21 15:19:00,13,0.2857142857142857,29.74
90123A,pink heart of glass bracelet,15,89.12,89.12,9,8,5.935555555555556,1.6666666666666667,2011-01-27 15:36:00,2011-10-10 16:02:00,256,0.058365758754863814,9.902222222222223
35833P,4 pink flock christmas balls,49,88.47,88.47,22,8,2.2954545454545454,2.227272727272727,2010-12-07 15:28:00,2011-11-24 15:02:00,351,0.13920454545454544,4.0213636363636365
84984A,green peony cushion cover,19,88.35,88.35,6,4,4.65,3.1666666666666665,2011-05-19 13:35:00,2011-11-08 11:03:00,172,0.10982658959537572,14.725
84306,s/3 pink square planters roses,10,88.22,88.22,9,2,8.88111111111111,1.1111111111111112,2011-02-20 13:21:00,2011-03-22 15:52:00,30,0.3225806451612903,9.802222222222222
90166,pink & white rosebud ring,21,88.04,88.04,15,4,4.176,1.4,2010-12-01 17:06:00,2011-12-08 09:28:00,371,0.056451612903225805,5.8693333333333335
90129F,red glass tassle bag charm,40,88.03,88.03,16,5,2.1325,2.5,2010-12-01 11:45:00,2011-12-07 13:38:00,371,0.10752688172043011,5.501875
84989a,75 green fairy cake cases,42,87.51,87.51,25,0,2.086,1.68,2010-12-07 15:31:00,2011-08-24 10:22:00,259,0.16153846153846155,3.5004000000000004
20869,gold fabric mirror,180,86.76,86.76,29,17,0.716,6.0,2010-12-17 14:54:00,2011-12-08 19:24:00,356,0.5042016806722689,2.9917241379310346
21038,set/4 modern vintage cotton napkins,77,86.75,86.75,23,20,1.1656521739130437,3.347826086956522,2010-12-01 13:21:00,2011-05-04 13:52:00,154,0.4967741935483871,3.7717391304347827
23614,set 10 cards 12 days wrap  17058,26,86.58,86.58,11,0,3.33,2.3636363636363638,2011-09-07 12:02:00,2011-12-08 09:28:00,91,0.2826086956521739,7.870909090909091
90003E,green pair heart hair slides,23,86.11,86.11,14,2,3.744285714285714,1.6428571428571428,2010-12-03 11:36:00,2011-12-09 10:03:00,370,0.06199460916442048,6.150714285714286
84531B,blue knitted egg cosy,155,85.61,85.61,28,24,0.7000000000000001,5.535714285714286,2010-12-05 16:24:00,2011-04-18 13:49:00,133,1.1567164179104477,3.0575
79403,frosted white base,95,85.52,85.52,15,9,1.062,6.333333333333333,2010-12-08 14:25:00,2011-12-02 12:52:00,358,0.2646239554317549,5.701333333333333
75172,painted sea shell metal windchime,93,85.31,85.31,8,8,1.53,11.625,2011-02-09 15:33:00,2011-07-04 16:35:00,145,0.636986301369863,10.66375
20901,vintage keepsake box pink flower,19,85.13,85.13,15,2,4.426,1.2666666666666666,2011-06-07 17:12:00,2011-11-14 14:39:00,159,0.11875,5.675333333333333
79051A,smokey grey colour glass,236,84.75999999999999,84.75999999999999,15,10,0.426,15.733333333333333,2011-09-28 15:42:00,2011-12-07 10:11:00,69,3.3714285714285714,5.650666666666666
20821,goldie looking mirror,17,84.15,84.15,6,5,4.95,2.8333333333333335,2011-03-30 12:04:00,2011-11-23 15:53:00,238,0.07112970711297072,14.025
23456,medium parlour frame,22,84.1,84.1,2,2,3.95,11.0,2011-11-11 12:18:00,2011-11-15 15:20:00,4,4.4,42.05
79030D,"tumbler, baroque",56,84.04,84.04,7,5,4.595714285714286,8.0,2010-12-01 14:32:00,2011-04-01 09:19:00,120,0.4628099173553719,12.005714285714287
16169K,wrap folk art,200,84.0,84.0,8,8,0.42,25.0,2010-12-06 15:54:00,2011-09-28 16:07:00,296,0.6734006734006734,10.5
20941,frog candle,64,83.78,83.78,19,13,1.376,3.2,2010-12-03 11:13:00,2011-07-06 15:15:00,215,0.2962962962962963,4.409473684210527
90072,ruby drop chandelier earrings,21,83.42,83.42,14,2,4.083571428571429,1.5,2010-12-17 16:59:00,2011-12-09 10:03:00,356,0.058823529411764705,5.958571428571429
22016,dotcomgiftshop gift voucher £100.00,1,83.33,83.33,1,0,83.33,1.0,2011-08-02 16:11:00,2011-08-02 16:11:00,0,1.0,83.33
90123C,green heart of glass bracelet,14,83.29,83.29,6,5,5.948333333333333,2.3333333333333335,2011-01-09 12:01:00,2011-08-01 17:37:00,204,0.06829268292682927,13.881666666666668
23442,12 hanging eggs hand painted,40,83.2,83.2,7,7,2.08,5.0,2011-11-15 17:14:00,2011-12-07 13:12:00,21,1.8181818181818181,11.885714285714286
90129A,pink glass tassle bag charm,45,82.98,82.98,20,3,1.8370000000000002,2.25,2010-12-01 14:32:00,2011-10-03 16:04:00,306,0.1465798045602606,4.149
84881,blue wire spiral candle holder,12,82.57,82.57,6,5,7.411666666666666,2.0,2010-12-05 16:24:00,2011-07-17 11:59:00,223,0.05357142857142857,13.761666666666665
21690,silver  candlepot jardin,22,82.5,82.5,7,6,3.75,2.75,2010-12-01 13:54:00,2011-01-30 15:48:00,60,0.36065573770491804,11.785714285714286
35968,folk art metal heart t-light holder,163,82.10000000000001,82.10000000000001,19,14,0.43631578947368416,8.578947368421053,2010-12-08 13:08:00,2011-11-01 14:29:00,328,0.49544072948328266,4.321052631578948
35638A,pink and black string curtain,38,82.1,82.1,5,5,3.55,7.6,2011-02-20 15:06:00,2011-11-20 14:01:00,272,0.1391941391941392,16.419999999999998
16049,teatime gel pens asst,504,82.08,82.08,5,5,0.24,100.8,2011-04-26 11:51:00,2011-05-25 11:44:00,28,17.379310344827587,16.416
90108,blue blossom hair clip,70,81.96000000000001,81.96000000000001,12,6,1.755,5.833333333333333,2010-12-19 14:41:00,2011-12-01 16:22:00,347,0.20114942528735633,6.830000000000001
20664,tropical holiday purse,32,81.66,81.66,18,3,2.5416666666666665,1.7777777777777777,2010-12-12 12:08:00,2011-08-30 10:39:00,260,0.12260536398467432,4.536666666666666
71496A,a4 wall tidy blue office,127,80.96000000000001,80.96000000000001,12,5,1.0875000000000001,10.583333333333334,2010-12-01 17:06:00,2011-11-02 14:31:00,335,0.37797619047619047,6.746666666666667
90175C,blue glass chunky charm bracelet,9,80.55,80.55,6,6,8.95,1.5,2010-12-02 13:32:00,2011-11-17 17:08:00,350,0.02564102564102564,13.424999999999999
21226,pocket mirror woodland,93,80.55,80.55,20,4,0.914,4.65,2010-12-06 12:23:00,2011-11-25 11:12:00,353,0.2627118644067797,4.0275
84249A,"greeting card,square, doughnuts",174,80.46,80.46,27,12,0.6629629629629629,6.444444444444445,2010-12-19 14:58:00,2011-12-09 10:03:00,354,0.49014084507042255,2.98
84927E,flowers tile hook,59,80.16,80.16,13,10,1.907142857142857,4.214285714285714,2010-12-13 09:57:00,2011-07-18 11:47:00,217,0.2706422018348624,6.166153846153846
23370,set 36 colour pencils doiley,64,80.0,80.0,3,3,1.25,21.333333333333332,2011-09-22 12:02:00,2011-10-03 12:48:00,11,5.333333333333333,26.666666666666668
90129C,green glass tassle bag charm,35,79.76,79.76,16,6,2.130625,2.1875,2010-12-06 16:57:00,2011-12-07 13:38:00,365,0.09562841530054644,4.985
90124A,pink murano twist necklace,8,79.66,79.66,6,4,9.959999999999999,1.3333333333333333,2011-02-28 16:50:00,2011-10-30 12:18:00,243,0.03278688524590164,13.276666666666666
90162B,ant silver lime green boudicca ring,27,79.65,79.65,10,7,2.95,2.7,2010-12-05 11:03:00,2011-11-09 11:10:00,339,0.07941176470588235,7.965000000000001
21278,vintage kitchen print puddings,31,79.05,79.05,7,7,2.55,4.428571428571429,2011-01-06 14:53:00,2011-07-15 14:05:00,189,0.1631578947368421,11.292857142857143
84984B,red peony cushion cover,17,79.05,79.05,5,4,4.65,3.4,2011-05-19 13:35:00,2011-11-08 11:03:00,172,0.09826589595375723,15.809999999999999
72811,small zinc/glass candleholder,53,78.92999999999999,78.92999999999999,8,6,1.8175,6.625,2011-04-28 10:20:00,2011-12-08 12:26:00,224,0.23555555555555555,9.866249999999999
90039D,fire polished glass bracelet green,21,78.69,78.69,9,2,3.743333333333333,2.3333333333333335,2010-12-09 14:09:00,2011-12-06 16:26:00,362,0.05785123966942149,8.743333333333332
84906,pink b'fly c/cover w bobbles,12,78.17,78.17,7,6,6.917142857142857,1.7142857142857142,2010-12-01 11:45:00,2011-03-28 12:49:00,117,0.1016949152542373,11.167142857142858
37479B,cubic mug flock blue on brown,131,78.08999999999999,78.08999999999999,21,16,1.572857142857143,6.238095238095238,2010-12-06 11:01:00,2011-06-15 13:35:00,191,0.6822916666666666,3.718571428571428
90000A,raspberry ant copper flower necklac,13,77.91,77.91,8,6,6.0200000000000005,1.625,2011-02-20 14:31:00,2011-11-16 15:16:00,269,0.04814814814814815,9.73875
90086,crystal frog phone charm,102,77.78999999999999,77.78999999999999,28,5,1.5003571428571427,3.642857142857143,2010-12-05 12:53:00,2011-12-09 10:03:00,368,0.2764227642276423,2.7782142857142853
23497,classic crome bicycle bell,60,77.4,77.4,2,2,1.35,30.0,2011-11-09 11:58:00,2011-11-15 15:20:00,6,8.571428571428571,38.7
90129E,purple glass tassle bag charm,42,77.03999999999999,77.03999999999999,14,1,1.7328571428571427,3.0,2010-12-06 16:57:00,2011-11-24 09:26:00,352,0.11898016997167139,5.502857142857143
20980,36 pencils tube posy,79,76.91,76.91,20,10,1.061,3.95,2010-12-05 13:05:00,2011-08-08 14:53:00,246,0.31983805668016196,3.8455
84531A,pink knitted egg cosy,147,76.69,76.69,29,24,0.6940000000000001,4.9,2010-12-05 16:24:00,2011-04-18 13:49:00,133,1.0970149253731343,2.6444827586206894
46000P,polyester filler pad 65cmx65cm,18,76.5,76.5,6,5,4.25,3.0,2010-12-06 13:34:00,2011-09-04 14:36:00,272,0.06593406593406594,12.75
84840,sweetheart carry-all basket,6,76.44,76.44,6,3,12.74,1.0,2010-12-06 16:57:00,2011-03-25 12:21:00,108,0.05504587155963303,12.74
90099,necklace+bracelet set blue hibiscus,27,76.38,76.38,16,12,2.8637499999999996,1.6875,2010-12-01 14:32:00,2011-12-06 12:02:00,369,0.07297297297297298,4.77375
90063B,black vint art dec crystal necklace,9,76.32,76.32,6,5,8.47,1.5,2011-02-11 16:20:00,2011-11-03 11:29:00,264,0.033962264150943396,12.719999999999999
