customer_id,total_orders,total_spent,total_quantity,avg_order_value,first_purchase,last_purchase,customer_lifetime_days
16657,4,874.43,1130,4.554322916666666,2011-03-30 12:02:00,2011-11-30 11:48:00,244
16658,1,123.24,40,15.405,2010-12-06 13:47:00,2010-12-06 13:47:00,0
16659,1,39.12,72,19.56,2011-06-03 15:03:00,2011-06-03 15:03:00,0
16660,4,1267.65,571,79.228125,2011-01-24 12:44:00,2011-11-23 14:53:00,303
16665,1,135.4,59,15.044444444444444,2010-12-12 14:03:00,2010-12-12 14:03:00,0
16666,1,118.98,233,3.718125,2011-11-20 14:01:00,2011-11-20 14:01:00,0
16667,2,567.1800000000001,236,10.907307692307693,2011-02-28 12:57:00,2011-10-02 15:26:00,216
16668,6,306.72,318,15.336000000000002,2011-02-28 12:46:00,2011-11-24 17:43:00,269
16669,3,1348.88,881,8.646666666666667,2011-09-22 14:13:00,2011-11-16 12:26:00,54
16670,11,4095.9,2556,16.25357142857143,2010-12-16 10:30:00,2011-11-23 09:34:00,341
16671,3,1692.27,875,282.045,2011-06-28 11:20:00,2011-11-11 13:40:00,136
16672,20,8134.9400000000005,2832,71.35912280701754,2011-03-18 10:15:00,2011-12-07 16:29:00,264
16674,2,304.24,181,3.2713978494623657,2011-09-02 13:59:00,2011-10-16 11:31:00,43
16676,4,1592.12,636,17.888988764044942,2011-01-06 13:00:00,2011-11-06 12:01:00,303
16678,12,3109.99,2397,19.07969325153374,2011-03-02 09:24:00,2011-12-07 12:17:00,280
16679,1,129.75,29,43.25,2010-12-08 13:51:00,2010-12-08 13:51:00,0
16680,1,183.7,94,18.369999999999997,2011-10-27 17:35:00,2011-10-27 17:35:00,0
16681,6,1770.3400000000001,1407,40.23500000000001,2011-03-31 13:46:00,2011-09-28 11:11:00,180
16682,5,1028.0,1040,34.266666666666666,2011-06-05 11:02:00,2011-12-05 12:13:00,183
16684,28,66653.56,50255,240.6265703971119,2010-12-16 17:34:00,2011-12-05 14:06:00,353
16685,2,324.24,396,5.2296774193548385,2011-10-09 13:44:00,2011-10-09 13:58:00,0
16686,7,2959.88,1977,5.440955882352942,2010-12-19 14:41:00,2011-10-23 13:49:00,307
16688,4,1260.8600000000001,804,20.33645161290323,2011-10-10 12:23:00,2011-12-08 15:24:00,59
16689,2,422.6,330,32.50769230769231,2011-09-18 13:29:00,2011-09-25 11:39:00,6
16690,2,225.58,138,18.798333333333336,2011-05-22 10:53:00,2011-09-28 15:02:00,129
16692,2,1276.0,152,425.3333333333333,2011-02-23 15:41:00,2011-03-28 14:46:00,32
16693,2,477.86,203,8.099322033898305,2011-03-13 11:06:00,2011-10-02 11:10:00,203
16696,4,657.9,146,65.78999999999999,2011-04-05 15:20:00,2011-07-27 14:23:00,112
16697,1,112.75,27,5.369047619047619,2011-04-12 17:12:00,2011-04-12 17:12:00,0
16698,2,1998.0,840,399.6,2011-03-31 13:33:00,2011-04-27 10:52:00,26
16700,13,5076.55,4024,16.482305194805196,2010-12-08 16:34:00,2011-12-01 11:00:00,357
16701,13,5398.3,6393,37.488194444444446,2010-12-13 11:51:00,2011-12-01 11:10:00,352
16705,20,14034.99,5476,51.98144444444444,2010-12-16 10:51:00,2011-12-09 12:08:00,358
16706,3,531.35,249,4.319918699186992,2011-08-17 15:53:00,2011-11-02 13:50:00,76
16708,1,656.63,285,24.31962962962963,2011-10-25 12:20:00,2011-10-25 12:20:00,0
16709,5,3029.87,851,38.35278481012658,2011-03-03 10:55:00,2011-09-16 10:56:00,197
16710,10,2467.9900000000002,1823,6.263934010152285,2010-12-06 13:13:00,2011-11-20 14:50:00,349
16711,5,1651.03,833,75.04681818181818,2010-12-17 12:43:00,2011-12-06 16:32:00,354
16712,11,3611.31,1730,8.245,2011-03-08 15:07:00,2011-11-30 13:48:00,266
16713,15,6910.78,4271,11.164426494345719,2010-12-08 13:01:00,2011-11-21 12:36:00,347
16714,3,1129.06,589,12.977701149425286,2011-01-26 13:40:00,2011-05-05 11:09:00,98
16715,1,301.71999999999997,642,15.879999999999999,2011-09-22 18:15:00,2011-09-22 18:15:00,0
16716,2,901.2,120,450.6,2011-02-01 15:35:00,2011-03-18 10:03:00,44
16717,6,3843.08,1860,19.40949494949495,2010-12-08 16:48:00,2011-11-16 12:16:00,342
16718,1,606.0500000000001,407,13.773863636363638,2010-12-05 13:03:00,2010-12-05 13:03:00,0
16719,7,1770.22,1175,9.031734693877551,2010-12-06 12:06:00,2011-11-25 09:27:00,353
16720,1,152.95,180,6.117999999999999,2011-11-13 16:22:00,2011-11-13 16:22:00,0
16721,1,292.47,172,7.904594594594595,2011-03-22 16:08:00,2011-03-22 16:08:00,0
16722,13,4730.81,5001,21.025822222222224,2010-12-06 12:59:00,2011-11-22 13:28:00,351
16723,2,576.4,398,13.723809523809523,2011-08-24 11:31:00,2011-09-09 13:01:00,16
16725,7,758.27,288,5.229448275862069,2010-12-03 16:02:00,2011-02-10 16:52:00,69
16726,5,1358.74,945,7.633370786516854,2010-12-13 13:28:00,2011-11-13 14:53:00,335
16727,1,256.32,167,5.825454545454545,2010-12-10 13:48:00,2010-12-10 13:48:00,0
16728,4,1048.28,671,3.9858555133079845,2011-03-20 13:28:00,2011-10-24 14:36:00,218
16729,21,7205.33,5722,10.983734756097562,2011-04-12 14:22:00,2011-11-01 14:29:00,203
16730,3,743.11,994,9.062317073170732,2011-01-24 14:01:00,2011-10-18 14:11:00,267
16732,1,603.75,317,21.5625,2011-11-08 09:54:00,2011-11-08 09:54:00,0
16734,3,646.76,345,12.437692307692307,2011-08-17 15:00:00,2011-10-18 13:44:00,61
16735,5,2247.41,1532,19.374224137931034,2011-01-09 12:53:00,2011-09-22 11:49:00,255
16737,1,417.6,288,417.6,2011-10-17 13:03:00,2011-10-17 13:03:00,0
16738,1,3.75,3,3.75,2011-02-15 09:46:00,2011-02-15 09:46:00,0
16739,1,323.0,172,24.846153846153847,2011-06-16 09:17:00,2011-06-16 09:17:00,0
16742,1,464.9,1,464.9,2011-10-24 12:02:00,2011-10-24 12:02:00,0
16743,7,2213.13,2035,11.648052631578947,2010-12-16 12:15:00,2011-11-10 13:13:00,329
16744,7,1291.91,798,5.4741949152542375,2011-06-19 15:13:00,2011-11-28 13:06:00,161
16745,17,7180.7,6719,20.227323943661972,2011-02-01 11:31:00,2011-09-14 11:58:00,225
16746,18,6680.11,4660,15.045292792792791,2010-12-16 11:43:00,2011-12-05 12:33:00,354
16747,2,836.0600000000001,583,19.906190476190478,2011-10-03 10:18:00,2011-11-02 11:37:00,30
16748,5,1515.9,880,21.969565217391306,2011-01-09 13:50:00,2011-11-22 10:17:00,316
16750,5,623.93,214,6.567684210526315,2011-04-21 16:53:00,2011-10-26 12:48:00,187
16751,1,1764.72,1031,70.5888,2011-11-09 10:48:00,2011-11-09 10:48:00,0
16752,1,207.5,54,23.055555555555557,2010-12-02 12:18:00,2010-12-02 12:18:00,0
16753,1,223.92000000000002,189,6.5858823529411765,2011-10-12 13:14:00,2011-10-12 13:14:00,0
16754,1,2002.4,4280,1001.2,2010-12-02 17:38:00,2010-12-02 17:38:00,0
16755,3,1475.43,1058,8.942,2011-01-28 10:47:00,2011-08-17 13:21:00,201
16756,1,239.4,106,18.415384615384617,2011-05-09 09:33:00,2011-05-09 09:33:00,0
16757,1,106.83000000000001,81,15.261428571428572,2011-01-25 11:59:00,2011-01-25 11:59:00,0
16758,1,369.34000000000003,203,16.78818181818182,2011-10-05 14:47:00,2011-10-05 14:47:00,0
16759,3,789.79,609,18.804523809523808,2011-11-09 09:06:00,2011-12-02 12:42:00,23
16761,1,316.62,341,24.355384615384615,2011-09-04 11:15:00,2011-09-04 11:15:00,0
16762,3,1207.24,480,19.162539682539684,2011-07-18 12:52:00,2011-11-20 11:43:00,124
16763,1,611.8499999999999,319,26.602173913043476,2011-05-25 11:52:00,2011-05-25 11:52:00,0
16764,13,2790.9500000000003,1253,3.987071428571429,2011-07-19 17:17:00,2011-12-06 11:41:00,139
16765,1,34.0,4,34.0,2011-02-18 15:41:00,2011-02-18 15:41:00,0
16766,2,1145.6,536,33.69411764705882,2011-03-11 13:34:00,2011-03-11 15:22:00,0
16767,11,5575.56,4423,25.22877828054299,2011-01-27 13:38:00,2011-11-09 09:42:00,285
16768,3,478.09000000000003,196,8.85351851851852,2011-03-13 10:25:00,2011-10-23 10:38:00,224
16769,1,361.54,80,9.51421052631579,2011-03-24 13:41:00,2011-03-24 13:41:00,0
16770,5,757.1,456,5.407857142857143,2010-12-02 15:49:00,2011-10-13 12:21:00,314
16771,5,2242.61,1487,8.829173228346457,2011-01-05 13:57:00,2011-11-06 13:28:00,304
16773,1,171.59,171,6.599615384615385,2011-10-13 14:37:00,2011-10-13 14:37:00,0
16774,4,661.52,322,13.781666666666666,2011-06-14 12:45:00,2011-10-03 12:41:00,110
16775,11,1691.51,439,10.773949044585986,2010-12-07 15:15:00,2011-11-29 15:22:00,357
16776,1,371.54,254,5.232957746478873,2011-10-10 13:04:00,2011-10-10 13:04:00,0
16777,2,222.62,62,4.6379166666666665,2011-03-27 14:34:00,2011-09-20 13:41:00,176
16778,2,245.94,194,15.37125,2011-03-10 15:21:00,2011-09-26 13:48:00,199
16779,22,10611.72,5301,32.05957703927492,2010-12-08 09:56:00,2011-12-07 14:54:00,364
16780,2,422.24,270,7.156610169491525,2011-03-25 17:34:00,2011-08-31 16:09:00,158
16781,1,311.25,113,18.308823529411764,2010-12-02 14:26:00,2010-12-02 14:26:00,0
16782,13,2267.9500000000003,705,12.393169398907105,2010-12-09 11:28:00,2011-11-29 13:20:00,355
16784,1,107.6,24,35.86666666666667,2011-11-20 12:20:00,2011-11-20 12:20:00,0
16788,2,594.39,304,4.016148648648649,2011-03-30 13:05:00,2011-08-08 14:53:00,131
16789,1,80.80000000000001,32,16.160000000000004,2011-12-01 15:12:00,2011-12-01 15:12:00,0
16790,6,1545.6200000000001,898,16.61956989247312,2011-11-02 11:23:00,2011-12-06 11:53:00,34
16791,7,1705.78,757,5.432420382165605,2011-01-11 15:42:00,2011-11-10 19:12:00,303
16792,2,110.38,44,9.198333333333332,2011-03-02 14:39:00,2011-03-02 14:41:00,0
16793,1,243.84,146,15.24,2011-10-13 15:08:00,2011-10-13 15:08:00,0
16794,10,1196.5,923,4.303956834532374,2011-06-12 14:15:00,2011-12-08 17:54:00,179
16795,1,414.88,239,6.286060606060606,2010-12-09 14:08:00,2010-12-09 14:08:00,0
16796,1,305.62,186,16.97888888888889,2011-09-11 14:01:00,2011-09-11 14:01:00,0
16800,1,1162.65,524,7.452884615384616,2011-11-28 14:06:00,2011-11-28 14:06:00,0
16801,4,1594.23,493,21.2564,2011-03-11 13:56:00,2011-06-29 15:33:00,110
16803,1,332.3,245,13.845833333333333,2011-10-05 14:28:00,2011-10-05 14:28:00,0
16804,3,536.99,246,8.949833333333334,2011-03-14 15:48:00,2011-11-16 16:43:00,247
16805,2,460.59000000000003,539,4.699897959183674,2010-12-14 13:35:00,2011-06-19 11:23:00,186
16806,4,762.16,356,8.195268817204301,2011-04-14 19:59:00,2011-08-28 15:27:00,135
16807,3,1121.59,778,16.740149253731342,2011-03-14 09:46:00,2011-07-20 12:00:00,128
16808,2,288.42,196,12.540000000000001,2011-03-10 19:05:00,2011-09-01 19:34:00,175
16809,5,914.69,652,6.138859060402685,2011-03-22 15:20:00,2011-11-16 15:45:00,239
16810,1,309.54,114,20.636000000000003,2011-05-31 15:32:00,2011-05-31 15:32:00,0
16811,2,547.07,477,19.538214285714286,2011-11-22 17:19:00,2011-12-05 11:39:00,12
16812,1,479.35,81,31.956666666666667,2010-12-14 12:35:00,2010-12-14 12:35:00,0
16813,10,1652.18,1501,3.878356807511737,2011-05-19 13:28:00,2011-12-01 14:03:00,196
16814,21,6416.7,2697,20.115047021943575,2010-12-05 11:45:00,2011-11-25 13:27:00,355
16816,4,417.06,274,14.895,2010-12-16 17:01:00,2011-08-28 14:16:00,254
16817,9,1604.75,822,18.65988372093023,2010-12-06 14:19:00,2011-12-07 11:03:00,365
16818,11,3349.57,2164,17.81686170212766,2011-05-18 11:42:00,2011-11-29 10:41:00,194
16820,1,497.61,307,19.138846153846153,2011-09-05 12:06:00,2011-09-05 12:06:00,0
16823,1,358.38,136,9.431052631578947,2011-04-26 15:00:00,2011-04-26 15:00:00,0
16824,2,460.64,236,17.716923076923077,2011-06-28 13:36:00,2011-11-24 12:38:00,148
16825,2,775.18,566,27.685,2011-06-07 09:44:00,2011-11-01 11:51:00,147
16826,1,341.7,158,15.531818181818181,2011-10-19 14:05:00,2011-10-19 14:05:00,0
16828,2,128.5,59,16.0625,2011-08-19 13:24:00,2011-09-07 15:10:00,19
16829,1,197.22,99,17.92909090909091,2011-07-06 10:48:00,2011-07-06 10:48:00,0
16830,1,325.91,264,14.170000000000002,2011-11-01 11:35:00,2011-11-01 11:35:00,0
16832,3,199.15,33,16.595833333333335,2011-05-06 14:12:00,2011-06-08 15:36:00,33
16833,4,1106.53,440,23.5431914893617,2011-01-09 13:02:00,2011-12-08 14:39:00,333
16834,1,413.46,358,17.2275,2011-04-26 09:37:00,2011-04-26 09:37:00,0
16835,2,180.85,61,18.085,2010-12-01 17:15:00,2011-08-03 13:50:00,244
16836,2,251.87,165,22.89727272727273,2011-08-15 12:38:00,2011-10-31 10:05:00,76
16837,11,3170.98,1563,19.218060606060607,2011-04-08 08:48:00,2011-11-08 14:27:00,214
16838,2,588.85,185,23.554000000000002,2011-02-24 15:01:00,2011-05-26 13:13:00,90
16839,34,16594.35,8975,62.38477443609022,2010-12-05 11:15:00,2011-12-01 09:03:00,360
16841,6,1869.82,2250,16.119137931034484,2011-02-25 12:40:00,2011-11-03 11:51:00,250
16842,3,1264.19,693,20.066507936507936,2011-02-10 14:51:00,2011-08-31 10:42:00,201
16843,16,10196.57,10159,26.97505291005291,2011-01-16 16:10:00,2011-10-28 09:06:00,284
16846,1,214.32,135,19.483636363636364,2011-10-20 13:55:00,2011-10-20 13:55:00,0
16847,1,193.44,78,16.12,2011-10-27 13:29:00,2011-10-27 13:29:00,0
16848,1,281.42,182,20.101428571428574,2011-10-18 08:42:00,2011-10-18 08:42:00,0
16849,1,124.57,33,15.57125,2011-06-06 09:16:00,2011-06-06 09:16:00,0
16850,1,332.41,249,17.495263157894737,2011-01-10 11:09:00,2011-01-10 11:09:00,0
16851,3,342.45,271,17.1225,2011-10-19 09:48:00,2011-12-05 13:32:00,47
16852,2,144.91,56,16.10111111111111,2011-06-16 15:49:00,2011-11-29 13:22:00,165
16855,2,328.40000000000003,164,17.284210526315793,2011-10-27 16:31:00,2011-11-16 12:03:00,19
16856,1,35.400000000000006,12,17.700000000000003,2011-11-25 08:59:00,2011-11-25 08:59:00,0
16858,1,375.69000000000005,91,37.569,2010-12-06 09:52:00,2010-12-06 09:52:00,0
16859,2,747.81,827,14.380961538461538,2011-03-23 13:39:00,2011-07-18 12:19:00,116
16861,2,173.76,140,28.959999999999997,2011-07-04 15:38:00,2011-10-11 09:05:00,98
16863,2,502.8,409,19.338461538461537,2010-12-08 08:58:00,2011-11-08 15:26:00,335
16866,3,207.74,60,18.885454545454547,2011-07-01 12:34:00,2011-07-22 10:06:00,20
16869,4,817.12,583,6.434015748031496,2011-06-17 13:01:00,2011-11-17 12:02:00,152
16871,6,2812.34,1253,20.528029197080293,2011-03-14 10:31:00,2011-11-17 19:27:00,248
16872,3,680.02,600,97.14571428571428,2011-06-08 14:32:00,2011-09-23 16:05:00,107
16873,6,7123.62,3840,25.53268817204301,2010-12-10 15:45:00,2011-12-05 12:05:00,359
16875,5,2095.53,1069,18.710089285714286,2011-01-04 10:37:00,2011-10-03 13:39:00,272
16877,6,846.62,458,5.427051282051282,2011-05-15 16:13:00,2011-11-27 13:47:00,195
16878,1,13.3,12,4.433333333333334,2011-09-16 17:39:00,2011-09-16 17:39:00,0
16880,7,1491.43,746,8.571436781609195,2011-06-03 16:45:00,2011-11-09 11:33:00,158
16881,1,432.0,600,432.0,2011-10-04 10:33:00,2011-10-04 10:33:00,0
16882,3,705.12,424,18.080000000000002,2011-01-26 17:43:00,2011-10-04 10:42:00,250
16883,2,272.48,103,7.364324324324325,2010-12-03 10:33:00,2011-06-05 12:51:00,184
16884,2,429.84,320,16.53230769230769,2011-11-02 10:16:00,2011-11-02 11:52:00,0
16885,3,450.41,178,4.691770833333334,2010-12-17 17:23:00,2011-11-24 13:40:00,341
16887,1,192.32999999999998,156,5.342499999999999,2011-11-04 14:07:00,2011-11-04 14:07:00,0
16889,3,1578.67,925,11.693851851851852,2011-01-07 10:47:00,2011-05-29 11:05:00,142
16891,5,742.43,265,3.991559139784946,2010-12-03 11:35:00,2011-12-08 11:15:00,369
16892,5,518.19,236,5.3421649484536085,2011-06-09 11:35:00,2011-12-08 13:18:00,182
16893,1,145.93,62,3.242888888888889,2010-12-08 12:06:00,2010-12-08 12:06:00,0
16895,1,202.27,91,3.26241935483871,2011-10-06 12:15:00,2011-10-06 12:15:00,0
16897,2,289.78,73,7.831891891891891,2011-01-30 11:52:00,2011-02-13 15:02:00,14
16898,3,501.03000000000003,412,3.1912738853503186,2010-12-06 12:23:00,2011-11-13 15:44:00,342
16899,6,1271.06,520,10.333821138211382,2010-12-14 13:11:00,2011-12-02 12:03:00,352
16900,3,887.11,833,11.229240506329115,2011-10-07 13:17:00,2011-11-23 10:32:00,46
16902,1,1706.88,629,38.79272727272728,2011-08-15 14:17:00,2011-08-15 14:17:00,0
16903,1,363.2,247,6.485714285714286,2011-11-10 15:32:00,2011-11-10 15:32:00,0
16904,16,3653.75,1984,5.4943609022556394,2010-12-07 13:29:00,2011-12-05 13:10:00,362
16905,7,3037.6,1381,15.2643216080402,2010-12-03 10:43:00,2011-12-04 14:01:00,366
16906,4,559.59,263,6.506860465116279,2011-04-05 12:30:00,2011-09-19 11:49:00,166
16907,5,928.76,286,6.634,2010-12-09 16:52:00,2011-11-10 18:04:00,336
16909,1,379.14,436,21.063333333333333,2011-09-28 16:45:00,2011-09-28 16:45:00,0
16910,8,1508.96,884,2.7687339449541284,2011-09-09 14:14:00,2011-12-05 12:51:00,86
16912,11,2555.58,1025,25.555799999999998,2011-01-20 15:42:00,2011-11-11 12:18:00,294
16913,1,113.44,82,14.18,2011-02-22 12:56:00,2011-02-22 12:56:00,0
16914,1,183.76,112,6.125333333333333,2011-11-03 15:27:00,2011-11-03 15:27:00,0
16915,6,621.6800000000001,132,10.906666666666668,2011-03-01 09:52:00,2011-11-30 16:39:00,274
16916,2,562.41,431,4.135367647058823,2010-12-02 13:14:00,2011-11-16 12:08:00,348
16917,1,391.52,232,43.50222222222222,2011-03-08 11:55:00,2011-03-08 11:55:00,0
16918,6,1068.82,721,8.35015625,2011-01-26 17:37:00,2011-10-21 12:50:00,267
16919,11,2592.25,1403,7.951687116564417,2010-12-06 12:52:00,2011-07-06 13:35:00,212
16921,1,154.18,154,2.8032727272727276,2011-10-09 16:22:00,2011-10-09 16:22:00,0
16923,19,7069.08,3344,11.292460063897764,2010-12-12 11:06:00,2011-11-27 13:00:00,350
16924,3,829.89,467,10.245555555555555,2011-09-16 12:54:00,2011-11-18 12:53:00,62
16926,1,230.25,35,16.446428571428573,2010-12-03 13:42:00,2010-12-03 13:42:00,0
16927,3,543.05,993,90.50833333333333,2010-12-13 11:57:00,2011-08-16 11:10:00,245
16928,17,2814.7,2092,13.797549019607843,2010-12-01 15:21:00,2011-09-20 15:10:00,292
16929,7,1295.39,929,16.823246753246753,2011-07-07 12:39:00,2011-12-06 08:37:00,151
16930,3,378.89,339,7.148867924528302,2011-10-02 14:25:00,2011-11-13 16:13:00,42
16931,21,4554.87,3134,5.140936794582393,2010-12-05 11:40:00,2011-12-04 13:15:00,364
16932,1,150.23000000000002,82,3.129791666666667,2011-10-17 14:12:00,2011-10-17 14:12:00,0
16933,2,563.23,288,12.800681818181818,2011-04-14 13:33:00,2011-12-08 12:54:00,237
16934,2,931.03,397,15.262786885245902,2011-10-16 12:25:00,2011-10-16 12:40:00,0
16936,1,261.9,171,4.676785714285714,2011-11-14 11:04:00,2011-11-14 11:04:00,0
16938,4,2711.6800000000003,2533,11.539063829787235,2011-02-04 09:34:00,2011-12-01 10:20:00,300
16940,3,3049.88,2169,9.99960655737705,2011-02-23 12:27:00,2011-10-18 13:15:00,237
16942,9,1904.99,805,6.877220216606498,2011-04-26 11:59:00,2011-11-27 12:40:00,215
16943,3,816.73,145,24.74939393939394,2011-01-25 14:00:00,2011-05-12 11:57:00,106
16945,19,4345.5,2725,17.451807228915662,2010-12-16 17:49:00,2011-11-18 11:39:00,336
16947,1,406.48,312,19.356190476190477,2011-04-18 09:38:00,2011-04-18 09:38:00,0
16948,3,435.02,1614,22.89578947368421,2011-01-18 10:58:00,2011-07-24 12:46:00,187
16949,6,1286.27,791,21.437833333333334,2011-01-27 12:11:00,2011-12-06 11:07:00,312
16950,3,1178.56,644,28.06095238095238,2010-12-07 15:20:00,2011-10-14 09:06:00,310
16951,3,1277.75,1318,14.857558139534884,2011-02-08 14:58:00,2011-07-28 12:05:00,169
16952,2,167.61,92,10.475625,2011-08-22 12:58:00,2011-08-22 13:03:00,0
16953,1,20.8,10,20.8,2011-11-09 15:54:00,2011-11-09 15:54:00,0
16954,9,2085.08,1054,38.61259259259259,2010-12-15 10:41:00,2011-12-09 09:46:00,358
16955,4,518.67,266,20.746799999999997,2010-12-01 13:31:00,2011-06-08 10:36:00,188
16956,1,308.74,114,19.29625,2011-11-22 08:56:00,2011-11-22 08:56:00,0
16957,2,416.64,172,26.04,2011-03-03 09:25:00,2011-04-14 13:56:00,42
16959,1,117.35000000000001,49,16.764285714285716,2011-09-13 15:03:00,2011-09-13 15:03:00,0
16960,3,507.05,304,5.02029702970297,2011-04-01 11:54:00,2011-11-01 11:35:00,213
16961,1,234.17000000000002,125,16.726428571428574,2011-08-15 13:46:00,2011-08-15 13:46:00,0
16963,1,110.55000000000001,35,15.792857142857144,2011-06-05 13:48:00,2011-06-05 13:48:00,0
16965,1,201.19,291,7.738076923076923,2011-04-27 12:08:00,2011-04-27 12:08:00,0
16966,7,2154.97,1981,76.96321428571427,2011-04-13 14:17:00,2011-12-01 13:40:00,231
16967,1,319.02,333,15.19142857142857,2011-06-03 14:24:00,2011-06-03 14:24:00,0
16968,2,439.43,326,14.175161290322581,2011-08-24 10:51:00,2011-12-05 15:02:00,103
16969,3,650.41,816,15.48595238095238,2011-06-01 12:10:00,2011-10-31 13:12:00,152
16971,1,357.21,72,8.712439024390243,2011-11-01 15:06:00,2011-11-01 15:06:00,0
16976,1,251.51999999999998,88,125.75999999999999,2011-03-17 16:33:00,2011-03-17 16:33:00,0
16978,1,344.33,166,8.828974358974358,2011-09-23 12:50:00,2011-09-23 12:50:00,0
16979,6,1852.0,865,20.808988764044944,2011-02-15 09:20:00,2011-12-06 12:21:00,294
16980,2,1028.46,739,12.697037037037038,2011-02-21 12:58:00,2011-03-29 16:36:00,36
16982,1,384.06,182,17.457272727272727,2011-10-10 12:28:00,2011-10-10 12:28:00,0
16983,7,1905.87,1335,13.327762237762236,2010-12-05 12:34:00,2011-11-27 12:10:00,356
16984,2,4459.52,2380,11.148800000000001,2011-08-01 17:37:00,2011-09-12 13:43:00,41
16985,10,5464.12,1832,45.53433333333333,2010-12-16 10:38:00,2011-11-22 13:33:00,341
16986,2,1873.2,1040,624.4,2011-11-09 15:52:00,2011-11-10 11:55:00,0
16987,7,1616.8,401,12.63125,2011-05-18 15:55:00,2011-12-06 17:26:00,202
16988,1,126.12,43,18.017142857142858,2011-12-04 16:02:00,2011-12-04 16:02:00,0
16989,6,1133.25,1233,94.4375,2011-07-12 09:11:00,2011-12-02 16:39:00,143
16990,1,179.0,100,179.0,2011-05-05 08:30:00,2011-05-05 08:30:00,0
16992,5,1614.31,860,17.358172043010754,2011-02-28 10:37:00,2011-11-29 11:50:00,274
16996,6,1456.96,544,39.3772972972973,2010-12-21 13:22:00,2011-11-09 16:43:00,323
16997,3,702.0,360,58.5,2011-01-18 11:51:00,2011-02-24 17:28:00,37
16998,4,295.0,76,73.75,2011-02-08 15:42:00,2011-07-13 09:44:00,154
16999,2,484.82,294,21.07913043478261,2011-09-26 15:43:00,2011-11-16 13:53:00,50
17001,11,3989.57,2164,23.606923076923078,2010-12-16 09:35:00,2011-12-09 09:38:00,358
17002,3,1493.73,679,30.484285714285715,2011-02-22 11:46:00,2011-09-15 12:40:00,205
17004,2,1312.1399999999999,771,30.51488372093023,2011-09-08 12:16:00,2011-10-24 14:25:00,46
17006,4,781.78,272,17.76772727272727,2011-09-25 12:15:00,2011-12-05 12:09:00,70
17007,6,889.9300000000001,597,17.114038461538463,2010-12-17 13:57:00,2011-10-20 10:47:00,306
17010,1,195.36,118,17.76,2011-11-21 14:49:00,2011-11-21 14:49:00,0
17011,1,270.9,186,18.06,2011-11-09 13:30:00,2011-11-09 13:30:00,0
17014,3,583.4300000000001,243,8.103194444444446,2011-10-04 11:36:00,2011-12-01 14:09:00,58
17015,3,1838.61,1978,8.59163551401869,2011-06-07 13:19:00,2011-11-11 10:45:00,156
17017,20,8694.26,6673,34.50103174603175,2010-12-02 10:17:00,2011-12-07 09:32:00,369
17018,2,920.1,176,57.50625,2011-01-18 08:46:00,2011-10-30 11:42:00,285
17019,4,1258.08,820,5.517894736842105,2010-12-06 12:55:00,2011-11-28 13:06:00,357
17022,1,71.0,108,10.142857142857142,2011-11-08 17:09:00,2011-11-08 17:09:00,0
17024,3,95.85,69,31.95,2011-07-05 09:31:00,2011-10-25 13:47:00,112
17025,3,357.77,235,39.75222222222222,2010-12-01 15:45:00,2011-10-10 09:06:00,312
17026,2,154.83,97,38.7075,2010-12-05 12:47:00,2011-06-07 14:28:00,184
17027,6,877.5600000000001,416,5.92945945945946,2011-01-26 14:19:00,2011-09-22 12:24:00,238
17029,2,716.0,400,358.0,2011-04-17 10:57:00,2011-08-21 11:06:00,126
17030,1,146.87,146,13.351818181818182,2011-10-07 08:49:00,2011-10-07 08:49:00,0
17031,2,380.35,235,17.288636363636364,2011-07-08 09:38:00,2011-11-28 10:23:00,143
17033,3,1030.14,750,36.79071428571429,2010-12-15 13:21:00,2011-09-14 14:34:00,273
17034,3,745.52,410,24.850666666666665,2011-02-25 10:10:00,2011-11-23 15:14:00,271
17035,2,433.53000000000003,229,15.483214285714286,2011-02-01 12:27:00,2011-04-08 11:23:00,65
17037,1,1267.32,656,16.8976,2011-09-13 12:49:00,2011-09-13 12:49:00,0
17038,1,112.4,28,5.109090909090909,2011-11-09 13:50:00,2011-11-09 13:50:00,0
17040,1,449.73,181,29.982000000000003,2011-07-25 10:19:00,2011-07-25 10:19:00,0
17041,3,1071.49,927,15.528840579710145,2010-12-14 11:43:00,2011-11-13 11:21:00,333
17042,5,1036.58,990,10.686391752577318,2011-04-06 14:53:00,2011-12-07 12:26:00,244
17043,4,1735.18,998,17.01156862745098,2011-03-18 14:53:00,2011-11-07 15:33:00,234
17044,1,948.48,504,158.08,2011-11-14 14:28:00,2011-11-14 14:28:00,0
17045,3,339.44,106,15.42909090909091,2011-04-06 12:08:00,2011-08-18 17:09:00,134
17046,1,642.02,510,29.182727272727274,2011-07-05 14:24:00,2011-07-05 14:24:00,0
17047,3,1100.9,533,16.93692307692308,2011-05-18 16:50:00,2011-09-15 13:27:00,119
17048,3,925.35,485,21.519767441860466,2011-01-12 16:51:00,2011-08-14 11:49:00,213
17049,9,5655.03,2673,17.839211356466876,2011-03-09 08:33:00,2011-12-07 10:48:00,273
17050,6,3185.64,1595,10.342987012987013,2011-02-13 12:41:00,2011-09-04 13:48:00,203
17051,1,240.89,179,5.73547619047619,2011-05-29 14:13:00,2011-05-29 14:13:00,0
